subjid,gameid,b,age,set,ha,pha,la,lotnuma,hb,phb,lb,lotnumb,amb,corr,order,trial,payoff,forgone,rt,feedback,block,eva,evb,skewa,skewb,dominance,hapwa,lapwa,hapwb,lapwb,relativeorder,Gender,Location,Condition,ShapeA,ShapeB,diffev,change_reactiontime,behavior_change_af
60004,163,0,23,6,25,1,25,1,35,.2,12,1,0,0,26,25,25,12,594,1,5,25,16.6,0,1.5,1,2,.5,.40000001,.40000001,.86666667,1,1,1,1,1,8.3999996,-333,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,1,19,34,12195,0,1,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-2560.75,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,2,19,34,1438,0,1,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-10757,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,3,19,34,966,0,1,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-472,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,4,19,34,1034,0,1,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,68,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,5,60,23,1952,0,1,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,918,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,6,19,34,2542,1,2,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-387.25,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,7,19,34,1091,1,2,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-1451,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,8,19,34,2834,1,2,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,1743,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,9,34,19,934,1,2,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-1900,1
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,10,19,34,993,1,2,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,59,1
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,11,34,19,702,1,3,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,37.75,1
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,12,19,34,748,1,3,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,46,1
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,13,34,19,1051,1,3,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,303,1
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,14,34,19,953,1,3,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-98,0
60006,160,0,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,15,60,23,853,1,3,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-100,1
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,16,34,19,710,1,4,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,21.5,1
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,17,34,19,628,1,4,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-82,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,18,34,19,904,1,4,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,276,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,19,34,19,851,1,4,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-53,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,20,34,19,796,1,4,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-55,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,21,23,60,979,1,5,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-70,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,22,23,60,713,1,5,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-266,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,23,34,19,775,1,5,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,62,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,24,34,19,694,1,5,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,-81,0
60006,160,1,37,6,60,.1,19,1,34,.80000001,23,1,0,-1,17,25,34,19,699,1,5,23.1,31.799999,2.6666667,-1.5,1,.2,.44999999,1.6,.1,.56666666,2,1,1,1,1,-8.6999989,5,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,1,48,14,8179,0,1,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-1824,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,2,24,39,1515,0,1,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-6664,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,3,24,39,3774,0,1,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,2259,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,4,24,14,1474,0,1,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-2300,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,5,24,39,883,0,1,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-591,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,6,24,14,1773,1,2,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-166.25,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,7,48,39,1486,1,2,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-287,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,8,24,14,1383,1,2,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-103,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,9,24,14,718,1,2,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-665,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,10,24,39,1108,1,2,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,390,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,11,48,14,1292,1,3,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-119.25,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,12,48,14,1025,1,3,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-267,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,13,24,39,687,1,3,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-338,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,14,24,14,908,1,3,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,221,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,15,48,39,815,1,3,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-93,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,16,24,39,1214,1,4,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-55.75,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,17,24,39,882,1,4,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-332,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,18,24,14,884,1,4,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,2,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,19,24,14,862,1,4,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-22,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,20,48,39,991,1,4,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,129,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,21,48,14,788,1,5,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,5.75,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,22,24,39,732,1,5,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-56,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,23,24,39,746,1,5,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,14,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,24,24,39,2457,1,5,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,1711,0
60006,162,1,37,6,39,.60000002,14,1,48,.25,24,1,0,0,16,25,24,39,811,1,5,29,30,-.40824831,1.1547005,1,1.2,.2,.5,.375,.53333336,2,1,1,1,1,-1,-1646,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,1,9,-8,7453,0,1,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-1615,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,2,-14,-8,1259,0,1,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-6194,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,3,6,-8,894,0,1,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-365,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,4,-14,-8,833,0,1,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-61,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,5,-14,-8,993,0,1,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,160,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,6,-14,-8,1030,1,2,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-97.5,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,7,-14,-8,836,1,2,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-194,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,8,-14,-8,1029,1,2,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,193,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,9,5,-8,707,1,2,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-322,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,10,-14,-8,640,1,2,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-67,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,11,-14,-8,821,1,3,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,6.5,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,12,-14,-8,798,1,3,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-23,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,13,-14,-8,718,1,3,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-80,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,14,-14,-8,1228,1,3,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,510,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,15,-14,-8,847,1,3,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-381,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,16,-14,-8,1016,1,4,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,3.25,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,17,7,-8,765,1,4,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-251,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,18,-14,-8,677,1,4,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-88,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,19,-14,-8,2458,1,4,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,1781,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,20,9,-8,1029,1,4,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-1429,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,21,9,-8,755,1,5,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-3,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,22,-14,-8,681,1,5,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-74,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,23,-14,-8,758,1,5,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,77,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,24,5,-8,846,1,5,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,88,0
60006,171,1,37,6,-8,1,-8,1,7,.25,-14,9,0,0,23,25,9,-8,743,1,5,-8,-8.75,0,1.1754433,1,2,.5,.001953125,.375,.76666665,2,1,1,1,4,.75,-103,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,1,21,26,11177,0,1,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-2649.5,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,2,21,26,636,0,1,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-10541,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,3,21,26,583,0,1,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-53,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,4,21,26,530,0,1,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-53,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,5,21,26,579,0,1,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,49,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,6,26,21,810,1,2,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-44.5,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,7,26,21,630,1,2,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-180,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,8,26,21,642,1,2,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,12,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,9,26,21,863,1,2,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,221,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,10,21,26,632,1,2,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-231,1
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,11,21,26,612,1,3,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,36,1
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,12,21,26,616,1,3,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,4,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,13,21,26,699,1,3,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,83,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,14,21,-24,601,1,3,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-98,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,15,26,21,756,1,3,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,155,1
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,16,26,21,579,1,4,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,18.5,1
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,17,-24,21,678,1,4,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,99,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,18,-24,21,683,1,4,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,5,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,19,26,21,664,1,4,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-19,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,20,26,21,653,1,4,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-11,0
60006,172,1,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,21,26,21,546,1,5,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,30.75,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,22,21,26,620,1,5,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,74,1
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,23,21,-24,631,1,5,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,11,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,24,21,26,547,1,5,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,-84,0
60006,172,0,37,6,21,1,21,1,26,.80000001,-24,1,0,0,22,25,21,26,669,1,5,21,16,0,-1.5,1,2,.5,1.6,.1,.73333335,2,1,1,1,1,5,122,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,1,12,-9,4941,0,1,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-1101.25,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,2,-8,-9,637,0,1,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-4304,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,3,12,-9,442,0,1,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-195,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,4,-8,-9,465,0,1,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,23,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,5,-8,-9,536,0,1,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,71,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,6,12,-9,866,1,2,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-73.75,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,7,12,-9,715,1,2,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-151,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,8,12,-9,1001,1,2,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,286,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,9,12,-9,638,1,2,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-363,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,10,12,-9,571,1,2,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-67,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,11,-8,-9,709,1,3,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,14,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,12,12,-9,659,1,3,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-50,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,13,12,-9,687,1,3,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,28,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,14,-8,-9,797,1,3,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,110,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,15,-8,-9,765,1,3,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-32,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,16,12,-9,668,1,4,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,37.75,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,17,-8,-9,713,1,4,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,45,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,18,12,-9,687,1,4,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-26,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,19,12,-9,733,1,4,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,46,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,20,12,-9,819,1,4,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,86,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,21,-8,-9,691,1,5,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,.75,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,22,-8,-9,1009,1,5,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,318,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,23,-8,-9,566,1,5,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,-443,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,24,12,-9,672,1,5,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,106,0
60006,176,1,37,6,-9,1,-9,1,12,.5,-8,1,1,0,29,25,12,-9,694,1,5,-9,2,0,0,3,2,.5,1,.25,.96666664,2,1,1,1,1,-11,22,0
60034,154,1,28,6,46,.1,16,1,65,.2,2,5,1,0,29,1,2,16,5556,0,1,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-1218.25,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,2,16,2,943,0,1,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-4613,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,3,16,2,699,0,1,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-244,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,4,16,65,577,0,1,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-122,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,5,16,2,683,0,1,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,106,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,6,46,2,552,1,2,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-14.25,1
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,7,46,65,2714,1,2,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,2162,0
60034,154,0,28,6,46,.1,16,1,65,.2,2,5,1,0,29,8,16,2,572,1,2,19,14.6,2.6666667,1.5011804,1,.2,.44999999,.025,.40000001,.96666664,2,1,1,1,4,4.3999996,-2142,0
